Date,Gross_Revenue,Exchange_Rate_JPY_USD,Net_Gas_Price,CPI,Corn_Price
2014-01-01,1025.236593059937,118.112744,4.1850000000000005,121.83125,5.10408
2014-02-01,1030.4942166140904,113.910526,4.687200000000001,122.28177083333334,5.3335799999999995
2014-03-01,1019.9789695057834,114.192176,6.5937,123.06927083333333,5.75892
2014-04-01,1027.8654048370136,116.625632,4.0827,123.47500000000001,6.2118
2014-05-01,1022.6077812828602,115.25118,4.4547,123.90625000000001,6.20568
2014-06-01,1030.4942166140904,115.25118,4.175700000000001,124.13697916666666,5.69772
2014-07-01,1025.236593059937,114.36116600000001,4.1571,124.08854166666667,5.09184
2014-08-01,1033.1230283911673,115.42017000000001,3.5061,123.88125000000001,4.3145999999999995
2014-09-01,1027.8654048370136,118.40566,3.7293,123.97447916666667,4.4523
2014-10-01,1030.4942166140904,123.13738000000001,3.8502,123.66302083333333,3.9320999999999997
2014-11-01,1025.236593059937,128.342272,3.5526,122.99531250000001,4.5716399999999995
2014-12-01,1033.1230283911673,133.09652400000002,3.999,122.29791666666668,4.77054
2015-01-01,1038.3806519453208,135.41732000000002,2.9946,121.72239583333334,4.84398
2015-02-01,1041.0094637223974,132.183978,2.6784,122.25104166666668,4.52574
2015-03-01,1035.751840168244,135.25959600000002,2.5947,122.97864583333333,4.74912
2015-04-01,1043.6382754994743,134.763892,2.4459,123.22864583333333,4.67262
2015-05-01,1038.3806519453208,135.428586,2.5296000000000003,123.85677083333334,4.4431199999999995
2015-06-01,1046.267087276551,140.419424,2.5854,124.290625,4.31154
2015-07-01,1041.0094637223974,138.594332,2.5947,124.29895833333333,5.171399999999999
2015-08-01,1043.6382754994743,139.675868,2.5667999999999997,124.12291666666667,4.48596
2015-09-01,1041.0094637223974,135.124404,2.4831,123.9296875,4.51656
2015-10-01,1038.3806519453208,134.718828,2.1762,123.87395833333333,4.7583
2015-11-01,1046.267087276551,135.98062000000002,1.7856,123.61250000000001,4.60836
2015-12-01,1043.6382754994743,138.436608,1.9158000000000002,123.19010416666667,4.5747
2016-01-01,1051.5247108307046,134.40338,2.2227,123.39375,4.30236
2016-02-01,1054.1535226077813,136.386196,2.1204,123.4953125,4.544099999999999
2016-03-01,1048.8958990536278,128.364804,1.4601000000000002,124.02708333333334,4.35438
2016-04-01,1051.5247108307046,126.246796,1.6461000000000001,124.61510416666667,4.33296
2016-05-01,1056.7823343848581,122.67547400000001,1.7763,125.11927083333335,4.79502
2016-06-01,1051.5247108307046,123.41903,2.1576,125.53020833333333,5.0643
2016-07-01,1048.8958990536278,115.499032,2.5947,125.32708333333333,4.4064
2016-08-01,1054.1535226077813,115.352574,2.7621,125.4421875,3.98718
2016-09-01,1051.5247108307046,116.29891800000001,2.6784,125.74375,3.9627
2016-10-01,1056.7823343848581,114.51889000000001,2.6412,125.90052083333335,4.23504
2016-11-01,1051.5247108307046,117.33539000000002,2.3529,125.7046875,4.2717600000000004
2016-12-01,1054.1535226077813,128.54506,2.7528,125.74583333333334,4.1922
2017-01-01,1064.6687697160883,132.43183,3.4503000000000004,126.47864583333333,4.35438
2017-02-01,1067.2975814931651,127.58745,2.79,126.8765625,4.50738
2017-03-01,1062.0399579390116,128.128218,2.3622,126.9796875,4.67568
2017-04-01,1064.6687697160883,124.93994,2.9109000000000003,127.35625,4.50126
2017-05-01,1069.9263932702418,125.99894400000001,2.9760000000000004,127.46510416666668,4.6206
2017-06-01,1064.6687697160883,125.46944200000002,2.7156000000000002,127.58072916666667,4.53492
2017-07-01,1062.0399579390116,127.733908,2.7714000000000003,127.49270833333334,4.75524
2017-08-01,1067.2975814931651,124.331576,2.604,127.87447916666667,4.437
2017-09-01,1064.6687697160883,124.20765,2.6784,128.5515625,4.34826
2017-10-01,1069.9263932702418,127.046682,2.7342,128.4703125,4.30236
2017-11-01,1064.6687697160883,128.635188,2.7993,128.47343750000002,4.26258
2017-12-01,1067.2975814931651,126.370722,2.7063,128.39791666666667,4.3911
2018-01-01,1072.5552050473186,126.888958,2.6877000000000004,129.09739583333334,4.32378
2018-02-01,1075.1840168243955,123.25004000000001,2.6505,129.6828125,4.4278200000000005
2018-03-01,1069.9263932702418,119.6178816,2.4087,129.97604166666667,4.7277
2018-04-01,1072.5552050473186,119.77109920000001,2.5575,130.49270833333333,4.73994
2018-05-01,1077.8128286014721,123.768276,2.5482000000000005,131.03541666666666,4.96638
2018-06-01,1072.5552050473186,123.3829788,2.6877000000000004,131.24427083333333,4.7919599999999996
2018-07-01,1069.9263932702418,124.7292658,2.697,131.253125,4.24728
2018-08-01,1075.1840168243955,125.75390850000001,2.6505,131.32604166666667,4.4676
2018-09-01,1072.5552050473186,125.09811464,2.7528,131.47864583333333,4.50738
2018-10-01,1077.8128286014721,128.4278936,2.9109000000000003,131.7109375,4.47678
2018-11-01,1072.5552050473186,126.85966640000001,3.2829,131.2697916666667,4.48902
2018-12-01,1075.1840168243955,127.8781128,4.0920000000000005,130.85052083333335,4.67568
2019-01-01,1077.8128286014721,123.5812604,2.5482000000000005,131.1,4.59918
2019-02-01,1080.441640378549,123.35706700000001,2.3901,131.65416666666667,4.62978
2019-03-01,1075.1840168243955,126.08343900000001,3.9525,132.396875,4.56552
2019-04-01,1077.8128286014721,125.4716952,2.5389,133.09791666666666,4.4278200000000005
2019-05-01,1083.0704521556256,125.4931006,2.3622,133.38125,4.51044
2019-06-01,1077.8128286014721,121.98261500000001,2.325,133.40781249999998,5.192819999999999
2019-07-01,1075.1840168243955,121.509443,2.1669,133.6307291666667,5.08572
2019-08-01,1080.441640378549,121.13428520000001,1.8786,133.62395833333335,4.80726
2019-09-01,1077.8128286014721,119.6370338,2.2227,133.72864583333336,4.41864
2019-10-01,1083.0704521556256,121.38551700000001,2.1948,134.034375,4.8042
2019-11-01,1077.8128286014721,121.90375300000001,2.5761000000000003,133.9625,4.76442
2019-12-01,1080.441640378549,122.8326347,2.1297,133.840625,4.67568
2020-01-01,1080.441640378549,122.44902739999999,1.9530000000000003,134.35989583333335,4.7919599999999996
2020-02-01,1083.0704521556256,122.050211,1.767,134.728125,4.6359
2020-03-01,1077.8128286014721,122.0181029,1.6275000000000002,134.43489583333334,4.59612
2020-04-01,1080.441640378549,120.75236780000002,1.5903,133.53593750000002,4.09734
2020-05-01,1085.6992639327025,120.46778864000001,1.6554000000000002,133.53854166666667,3.89844
2020-06-01,1080.441640378549,121.19286840000001,1.4787000000000001,134.26927083333337,3.9565799999999998
2020-07-01,1077.8128286014721,121.06330940000001,1.5903,134.9484375,4.29012
2020-08-01,1083.0704521556256,119.2382174,1.8135000000000001,134.99895833333332,3.8861999999999997
2020-09-01,1080.441640378549,119.35425719999999,2.1855,135.5625,4.38192
2020-10-01,1085.6992639327025,118.9362886,1.7856,135.61875,4.6848600000000005
2020-11-01,1080.441640378549,118.0074069,2.8179,135.5359375,4.8654
2020-12-01,1083.0704521556256,117.53648810000001,2.2227,135.66354166666667,5.149979999999999
2021-01-01,1081.7560462670872,116.31063464,2.418,136.240625,5.9211
2021-02-01,1084.384858044164,118.23610670000001,2.6784,136.98645833333333,6.72282
2021-03-01,1079.1272344900106,120.2848288,2.511,137.95677083333334,6.58818
2021-04-01,1081.7560462670872,124.6042132,2.2599000000000005,139.090625,6.85134
2021-05-01,1087.013669821241,123.1379433,2.7528,140.20572916666666,8.317079999999999
2021-06-01,1081.7560462670872,123.33678820000002,2.7714000000000003,141.50833333333335,8.4303
2021-07-01,1079.1272344900106,125.6615273,3.4224,142.1890625,7.36542
2021-08-01,1084.384858044164,123.16554500000001,3.7386,142.48281250000002,6.8391
2021-09-01,1081.7560462670872,123.9755704,4.3803,142.86979166666669,6.39846
2021-10-01,1087.013669821241,125.1387849,5.394,144.05677083333333,6.62796
2021-11-01,1081.7560462670872,128.49717950000002,4.8546,144.76458333333332,7.0869599999999995
2021-12-01,1084.384858044164,127.0449921,3.4038000000000004,145.20937500000002,6.995159999999999
2022-01-01,1082.8601472134594,129.6806728,3.4782,146.43125,7.21242
2022-02-01,1083.0704521556256,129.21820350000002,5.0685,147.76875,7.76934
2022-03-01,1082.5446898002103,129.4474666,4.0548,149.74166666666667,8.88318
2022-04-01,1083.0704521556256,138.0163862,5.3196,150.57760416666667,8.9964
2022-05-01,1082.8601472134594,146.60107820000002,6.789000000000001,152.2375,9.83484
2022-06-01,1082.2818086225027,146.59544520000003,8.4444,154.32864583333333,8.9505
2022-07-01,1083.0704521556256,152.344485,5.3196,154.31041666666667,9.0950544
2022-08-01,1082.8601472134594,148.22450880000002,7.6259999999999994,154.25572916666667,7.42968
2022-09-01,1082.5446898002103,157.9397439,7.9236,154.5875,8.05698
2022-10-01,1083.0704521556256,163.06295740000002,5.2452,155.21458333333334,8.33238
2022-11-01,1082.8601472134594,166.9519806,4.296600000000001,155.0578125,8.54046
2022-12-01,1083.0704521556256,152.46739706000002,3.8595000000000006,154.58177083333337,7.9559999999999995
2023-01-01,1085.6992639327025,147.2776015,3.3852,155.81770833333334,8.30484
2023-02-01,1087.013669821241,145.2547912,2.0181,156.6875,8.33544
2023-03-01,1084.384858044164,153.35391860000001,2.2878000000000003,157.20625,7.83972
2023-04-01,1085.6992639327025,149.584315,1.9437,158.0015625,8.05086
2023-05-01,1087.013669821241,154.8534232,2.0832,158.39947916666668,7.8274799999999995
2023-06-01,1085.6992639327025,156.3281426,1.7856,158.9109375,7.252199999999999
2023-07-01,1084.384858044164,162.574013,2.3064,159.21406249999998,6.79932
2023-08-01,1087.013669821241,161.0057858,2.4645,159.909375,6.083279999999999
2023-09-01,1085.6992639327025,164.7134264,2.418,160.30677083333333,5.69466
2023-10-01,1087.013669821241,168.8165036,2.511,160.2453125,5.9823
2023-11-01,1085.6992639327025,169.6744095,2.5203,159.92239583333333,5.814
2023-12-01,1087.013669821241,165.401779,2.3715,159.76354166666667,5.65182
